ID,Type,Group,PAR,Date,Time,Channel,User,SensorID,Sensor_Name,delta_t,Time_Unit,Value,O2_Unit,Mode,Phase,Phase_Unit,Amplitude,Amplitude_Unit,Temp,Temp_Unit,Pressure,Pressure_Unit,Salinity,Salinity_Unit,Error,Cal0,Cal0_Unit,T0,T0_Unit,O2Cal2nd,O2_Unit,Cal2nd,Cal2nd_Unit,T2nd,T2nd_Unit,CalPressure,CalPressure_Unit,f1,dPhi1,dkSv1,dPhi2,dkSv2,m,Cal_Mode,SignalLEDCurrent,User_Signal_Intensity,ReferenceLEDCurrent,Reference_Amplitude,Device_Serial,FwVersion,SwVersion,Sensor_Type,BatchID,Calibration_Date,Sensor_Lot,PreSens_Calibr,Battery_Voltage,Battery_Voltage_Unit,Cal0_Amplitude,Cal0_Amplitude_Unit,Cal2nd_Amplitude,Cal2nd_Amplitude_Unit
e3.0,Sample,1,420,06/29/2022,12:02:25,4,Luka,889709223,POF4,2.496,min,309.984,μmol/L,Humid,25.069,deg,12934,µV,17.47,°C,1033,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,27.98,-3,47,38522.02,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:44:20 PM,1534-01,0,no battery,V,,µV,,µV
e3.0,Sample,1,420,06/29/2022,12:02:35,4,Luka,889709223,POF4,2.663,min,309.24,μmol/L,Humid,25.093,deg,13030,µV,17.47,°C,1033,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,27.98,-3,47,38517.79,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:44:20 PM,1534-01,0,no battery,V,,µV,,µV
e3.0,Sample,1,420,06/29/2022,12:02:45,4,Luka,889709223,POF4,2.829,min,309.178,μmol/L,Humid,25.095,deg,12987,µV,17.47,°C,1033,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,27.98,-3,47,38527.86,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:44:20 PM,1534-01,0,no battery,V,,µV,,µV
e3.0,Sample,1,420,06/29/2022,12:02:55,4,Luka,889709223,POF4,2.996,min,315.378,μmol/L,Humid,24.897,deg,12969,µV,17.47,°C,1033,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,27.98,-3,47,38506.47,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:44:20 PM,1534-01,0,no battery,V,,µV,,µV
e3.0,Sample,1,420,06/29/2022,12:03:05,4,Luka,889709223,POF4,3.163,min,310.049,μmol/L,Humid,25.069,deg,12965,µV,17.463,°C,1033,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,27.98,-3,47,38509.63,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:44:20 PM,1534-01,0,no battery,V,,µV,,µV
e3.0,Sample,1,420,06/29/2022,12:03:15,4,Luka,889709223,POF4,3.329,min,313.228,μmol/L,Humid,24.963,deg,12958,µV,17.476,°C,1033,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,27.98,-3,47,38534.94,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:44:20 PM,1534-01,0,no battery,V,,µV,,µV
e3.0,Sample,1,420,06/29/2022,12:03:25,4,Luka,889709223,POF4,3.496,min,314.334,μmol/L,Humid,24.93,deg,12914,µV,17.47,°C,1033,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,27.98,-3,47,38513.79,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:44:20 PM,1534-01,0,no battery,V,,µV,,µV
e3.0,Sample,1,420,06/29/2022,12:03:35,4,Luka,889709223,POF4,3.663,min,312.068,μmol/L,Humid,25,deg,12898,µV,17.476,°C,1033,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,27.98,-3,47,38492.5,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:44:20 PM,1534-01,0,no battery,V,,µV,,µV
e3.0,Sample,1,420,06/29/2022,12:03:45,4,Luka,889709223,POF4,3.829,min,316.013,μmol/L,Humid,24.877,deg,12900,µV,17.47,°C,1033,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,27.98,-3,47,38509.82,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:44:20 PM,1534-01,0,no battery,V,,µV,,µV
e3.0,Sample,1,420,06/29/2022,12:03:55,4,Luka,889709223,POF4,3.996,min,315.666,μmol/L,Humid,24.89,deg,12878,µV,17.463,°C,1033,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,27.98,-3,47,38484.07,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:44:20 PM,1534-01,0,no battery,V,,µV,,µV
e3.0,Sample,1,420,06/29/2022,12:04:05,4,Luka,889709223,POF4,4.163,min,313.735,μmol/L,Humid,24.949,deg,12859,µV,17.47,°C,1033,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,27.98,-3,47,38502.61,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:44:20 PM,1534-01,0,no battery,V,,µV,,µV
e3.0,Sample,1,420,06/29/2022,12:04:15,4,Luka,889709223,POF4,4.329,min,317.192,μmol/L,Humid,24.84,deg,12836,µV,17.47,°C,1033,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,27.98,-3,47,38484.33,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:44:20 PM,1534-01,0,no battery,V,,µV,,µV
e3.0,Sample,1,420,06/29/2022,12:04:25,4,Luka,889709223,POF4,4.496,min,316.777,μmol/L,Humid,24.853,deg,12830,µV,17.47,°C,1033,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,27.98,-3,47,38484.71,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:44:20 PM,1534-01,0,no battery,V,,µV,,µV
e3.0,Sample,1,420,06/29/2022,12:04:35,4,Luka,889709223,POF4,4.663,min,317.957,μmol/L,Humid,24.814,deg,12816,µV,17.476,°C,1033,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,27.98,-3,47,38486.42,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:44:20 PM,1534-01,0,no battery,V,,µV,,µV
e3.0,Sample,1,420,06/29/2022,12:04:45,4,Luka,889709223,POF4,4.829,min,320.374,μmol/L,Humid,24.741,deg,12793,µV,17.47,°C,1033,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,27.98,-3,47,38493.91,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:44:20 PM,1534-01,0,no battery,V,,µV,,µV
e3.0,Sample,1,0,06/29/2022,13:09:21,4,Luka,889709223,POF4,0,min,341.322,μmol/L,Humid,24.07,deg,7586,µV,17.618,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,27.98,-3,47,38004.51,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:44:20 PM,1534-01,0,no battery,V,,µV,,µV
e3.0,Sample,1,0,06/29/2022,13:09:31,4,Luka,889709223,POF4,0.166,min,340.621,μmol/L,Humid,24.09,deg,7585,µV,17.618,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,27.98,-3,47,38000.8,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:44:20 PM,1534-01,0,no battery,V,,µV,,µV
e3.0,Sample,1,0,06/29/2022,13:09:41,4,Luka,889709223,POF4,0.333,min,340.025,μmol/L,Humid,24.105,deg,7580,µV,17.625,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,27.98,-3,47,38002.41,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:44:20 PM,1534-01,0,no battery,V,,µV,,µV
e3.0,Sample,1,0,06/29/2022,13:09:51,4,Luka,889709223,POF4,0.5,min,339.641,μmol/L,Humid,24.116,deg,7582,µV,17.625,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,27.98,-3,47,38000.82,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:44:20 PM,1534-01,0,no battery,V,,µV,,µV
e3.0,Sample,1,0,06/29/2022,13:10:01,4,Luka,889709223,POF4,0.666,min,340.06,μmol/L,Humid,24.104,deg,7580,µV,17.625,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,27.98,-3,47,38005.05,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:44:20 PM,1534-01,0,no battery,V,,µV,,µV
e3.0,Sample,1,0,06/29/2022,13:10:11,4,Luka,889709223,POF4,0.833,min,340.2,μmol/L,Humid,24.1,deg,7576,µV,17.625,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,27.98,-3,47,38004.75,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:44:20 PM,1534-01,0,no battery,V,,µV,,µV
e3.0,Sample,1,0,06/29/2022,13:10:21,4,Luka,889709223,POF4,1,min,340.727,μmol/L,Humid,24.089,deg,7580,µV,17.612,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,27.98,-3,47,38004.73,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:44:20 PM,1534-01,0,no battery,V,,µV,,µV
e3.0,Sample,1,0,06/29/2022,13:10:31,4,Luka,889709223,POF4,1.167,min,339.644,μmol/L,Humid,24.12,deg,7584,µV,17.612,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,27.98,-3,47,37997.82,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:44:20 PM,1534-01,0,no battery,V,,µV,,µV
e3.0,Sample,1,0,06/29/2022,13:10:41,4,Luka,889709223,POF4,1.333,min,340.481,μmol/L,Humid,24.094,deg,7585,µV,17.618,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,27.98,-3,47,38000.99,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:44:20 PM,1534-01,0,no battery,V,,µV,,µV
e3.0,Sample,1,0,06/29/2022,13:10:51,4,Luka,889709223,POF4,1.5,min,339.538,μmol/L,Humid,24.121,deg,7579,µV,17.618,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,27.98,-3,47,37990.78,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:44:20 PM,1534-01,0,no battery,V,,µV,,µV
e3.0,Sample,1,0,06/29/2022,13:11:01,4,Luka,889709223,POF4,1.667,min,339.888,μmol/L,Humid,24.113,deg,7579,µV,17.612,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,27.98,-3,47,37993.99,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:44:20 PM,1534-01,0,no battery,V,,µV,,µV
e3.0,Sample,1,0,06/29/2022,13:11:11,4,Luka,889709223,POF4,1.833,min,339.014,μmol/L,Humid,24.134,deg,7581,µV,17.625,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,27.98,-3,47,37993.81,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:44:20 PM,1534-01,0,no battery,V,,µV,,µV
e3.0,Sample,1,0,06/29/2022,13:11:21,4,Luka,889709223,POF4,2,min,339.642,μmol/L,Humid,24.118,deg,7578,µV,17.618,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,27.98,-3,47,37999.82,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:44:20 PM,1534-01,0,no battery,V,,µV,,µV
e3.0,Sample,1,0,06/29/2022,13:11:31,4,Luka,889709223,POF4,2.167,min,340.2,μmol/L,Humid,24.1,deg,7581,µV,17.625,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,27.98,-3,47,37990.97,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:44:20 PM,1534-01,0,no battery,V,,µV,,µV
e3.0,Sample,1,0,06/29/2022,13:11:41,4,Luka,889709223,POF4,2.333,min,339.885,μmol/L,Humid,24.109,deg,7581,µV,17.625,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,27.98,-3,47,37996.75,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:44:20 PM,1534-01,0,no battery,V,,µV,,µV
e3.0,Sample,1,0,06/29/2022,13:11:51,4,Luka,889709223,POF4,2.5,min,339.642,μmol/L,Humid,24.118,deg,7579,µV,17.618,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,27.98,-3,47,37989.56,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:44:20 PM,1534-01,0,no battery,V,,µV,,µV
e3.0,Sample,1,0,06/29/2022,13:12:01,4,Luka,889709223,POF4,2.667,min,339.922,μmol/L,Humid,24.11,deg,7573,µV,17.618,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,27.98,-3,47,37993.41,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:44:20 PM,1534-01,0,no battery,V,,µV,,µV
e3.0,Sample,1,0,06/29/2022,13:12:11,4,Luka,889709223,POF4,2.833,min,339.363,μmol/L,Humid,24.126,deg,7580,µV,17.618,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,27.98,-3,47,37996.81,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:44:20 PM,1534-01,0,no battery,V,,µV,,µV
e3.0,Sample,1,0,06/29/2022,13:12:21,4,Luka,889709223,POF4,3,min,339.362,μmol/L,Humid,24.124,deg,7579,µV,17.625,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,27.98,-3,47,37996.2,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:44:20 PM,1534-01,0,no battery,V,,µV,,µV
e3.0,Sample,1,0,06/29/2022,13:12:31,4,Luka,889709223,POF4,3.167,min,339.783,μmol/L,Humid,24.116,deg,7574,µV,17.612,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,27.98,-3,47,37987.85,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:44:20 PM,1534-01,0,no battery,V,,µV,,µV
e3.0,Sample,1,0,06/29/2022,13:12:41,4,Luka,889709223,POF4,3.333,min,338.876,μmol/L,Humid,24.14,deg,7577,µV,17.618,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,27.98,-3,47,37988.8,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:44:20 PM,1534-01,0,no battery,V,,µV,,µV
e3.0,Sample,1,0,06/29/2022,13:12:51,4,Luka,889709223,POF4,3.5,min,340.026,μmol/L,Humid,24.107,deg,7576,µV,17.618,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,27.98,-3,47,37991.66,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:44:20 PM,1534-01,0,no battery,V,,µV,,µV
e3.0,Sample,1,0,06/29/2022,13:13:01,4,Luka,889709223,POF4,3.667,min,339.434,μmol/L,Humid,24.126,deg,7575,µV,17.612,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,27.98,-3,47,37990.81,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:44:20 PM,1534-01,0,no battery,V,,µV,,µV
e3.0,Sample,1,0,06/29/2022,13:13:11,4,Luka,889709223,POF4,3.834,min,339.122,μmol/L,Humid,24.137,deg,7578,µV,17.606,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,27.98,-3,47,37997.91,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:44:20 PM,1534-01,0,no battery,V,,µV,,µV
e3.0,Sample,1,0,06/29/2022,13:13:21,4,Luka,889709223,POF4,4,min,340.166,μmol/L,Humid,24.103,deg,7579,µV,17.618,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,27.98,-3,47,37991.72,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:44:20 PM,1534-01,0,no battery,V,,µV,,µV
e3.0,Sample,1,0,06/29/2022,13:13:31,4,Luka,889709223,POF4,4.167,min,339.225,μmol/L,Humid,24.132,deg,7590,µV,17.612,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,27.98,-3,47,37994.69,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:44:20 PM,1534-01,0,no battery,V,,µV,,µV
e3.0,Sample,1,0,06/29/2022,13:13:41,4,Luka,889709223,POF4,4.333,min,338.042,μmol/L,Humid,24.164,deg,7590,µV,17.618,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,27.98,-3,47,37989.84,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:44:20 PM,1534-01,0,no battery,V,,µV,,µV
e3.0,Sample,1,0,06/29/2022,13:13:51,4,Luka,889709223,POF4,4.5,min,339.328,μmol/L,Humid,24.127,deg,7594,µV,17.618,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,27.98,-3,47,37992,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:44:20 PM,1534-01,0,no battery,V,,µV,,µV
e3.0,Sample,1,0,06/29/2022,13:14:01,4,Luka,889709223,POF4,4.666,min,339.189,μmol/L,Humid,24.131,deg,7594,µV,17.618,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,27.98,-3,47,37988.11,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:44:20 PM,1534-01,0,no battery,V,,µV,,µV
e3.0,Sample,1,0,06/29/2022,13:14:11,4,Luka,889709223,POF4,4.834,min,337.799,μmol/L,Humid,24.171,deg,7597,µV,17.618,°C,1032,hPa,33,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,27.98,-3,47,37990.16,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:44:20 PM,1534-01,0,no battery,V,,µV,,µV
b2.0,Blank,2,420,06/29/2022,14:07:01,1,Luka,904702187,POF1,0,min,237.307,μmol/L,Humid,27.523,deg,14335,µV,17.947,°C,1032,hPa,35,pmil,128,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,30.45,-3,46,36996.06,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:38:34 PM,1534-01,0,no battery,V,,µV,,µV
b2.0,Blank,2,420,06/29/2022,14:07:11,1,Luka,904702187,POF1,0.167,min,239.235,μmol/L,Humid,27.437,deg,14354,µV,17.947,°C,1032,hPa,35,pmil,128,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,30.45,-3,46,37011.68,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:38:34 PM,1534-01,0,no battery,V,,µV,,µV
b2.0,Blank,2,420,06/29/2022,14:07:21,1,Luka,904702187,POF1,0.333,min,236.968,μmol/L,Humid,27.536,deg,14353,µV,17.953,°C,1032,hPa,35,pmil,128,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,30.45,-3,46,37009.7,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:38:34 PM,1534-01,0,no battery,V,,µV,,µV
b2.0,Blank,2,420,06/29/2022,14:07:31,1,Luka,904702187,POF1,0.501,min,237.28,μmol/L,Humid,27.522,deg,14329,µV,17.953,°C,1032,hPa,35,pmil,128,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,30.45,-3,46,37008.76,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:38:34 PM,1534-01,0,no battery,V,,µV,,µV
b2.0,Blank,2,420,06/29/2022,14:07:41,1,Luka,904702187,POF1,0.667,min,234.865,μmol/L,Humid,27.631,deg,14307,µV,17.953,°C,1032,hPa,35,pmil,128,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,30.45,-3,46,36996.9,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:38:34 PM,1534-01,0,no battery,V,,µV,,µV
b2.0,Blank,2,420,06/29/2022,14:07:51,1,Luka,904702187,POF1,0.833,min,239.84,μmol/L,Humid,27.408,deg,14339,µV,17.953,°C,1032,hPa,35,pmil,128,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,30.45,-3,46,37000.38,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:38:34 PM,1534-01,0,no battery,V,,µV,,µV
b2.0,Blank,2,420,06/29/2022,14:08:01,1,Luka,904702187,POF1,1.001,min,237.431,μmol/L,Humid,27.513,deg,14332,µV,17.96,°C,1032,hPa,35,pmil,128,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,30.45,-3,46,37007.86,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:38:34 PM,1534-01,0,no battery,V,,µV,,µV
b2.0,Blank,2,420,06/29/2022,14:08:11,1,Luka,904702187,POF1,1.167,min,238.326,μmol/L,Humid,27.473,deg,14367,µV,17.96,°C,1032,hPa,35,pmil,128,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,30.45,-3,46,37029.81,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:38:34 PM,1534-01,0,no battery,V,,µV,,µV
